"","Correlation","Protein"
"LSM7",0.501743403458241,"LSM7"
"SCAF8",0.429999062780651,"SCAF8"
"ASAH1",0.586651190182663,"ASAH1"
"MRPL37",-0.0784849291900405,"MRPL37"
"CD320",0.34898136056387,"CD320"
"INSR",0.413774205334308,"INSR"
"ANAPC4",0.0375494071146245,"ANAPC4"
"MRPS18A",0.0648360909771235,"MRPS18A"
"PRNP",0.630900885351202,"PRNP"
"LCP2",0.668933143669986,"LCP2"
"CAMK1D",0.619305413687436,"CAMK1D"
"NCOR2",0.335770841006091,"NCOR2"
"MGAT4B",0.341388301937688,"MGAT4B"
"PPP2R5D",0.366803593501965,"PPP2R5D"
"SLC12A4",0.407667588050696,"SLC12A4"
"NAB2",0.512326169405816,"NAB2"
"KIF14",0.165112694466902,"KIF14"
"VPS29",0.151826615691699,"VPS29"
"OCIAD1",0.484437135051894,"OCIAD1"
"CLTCL1",0.0517113394714742,"CLTCL1"
"DUS1L",0.540372670807454,"DUS1L"
"ARHGAP18",0.590204943743038,"ARHGAP18"
"PAPOLA",0.26437837661529,"PAPOLA"
"GMFG",0.789546574028304,"GMFG"
"IPO8",0.37505409754203,"IPO8"
"EXOSC1",0.162695219445148,"EXOSC1"
"AAMDC",0.367410701724219,"AAMDC"
"ZNF207",0.439968973740465,"ZNF207"
"TMSB4X",0.58258303288138,"TMSB4X"
"TMSB10",0.394774798299349,"TMSB10"
"TMCO1",0.149303098871075,"TMCO1"
"SYNRG",0.275873279630098,"SYNRG"
"MED22",0.150883048254763,"MED22"
"ALG5",0.47357001159085,"ALG5"
"MZT1",0.0601605038157924,"MZT1"
"GMFB",0.43827060617451,"GMFB"
"ATF7IP",0.0853187257636196,"ATF7IP"
"ABHD12",0.73241196899993,"ABHD12"
"SORBS1",0.513355005930677,"SORBS1"
"TEX264",0.465449131354027,"TEX264"
"SEC61A1",0.153000192938453,"SEC61A1"
"SLC1A4",0.61148218467112,"SLC1A4"
"HLA-DQA1",0.50098814229249,"HLA-DQA1"
"HNRNPLL",0.297371707774407,"HNRNPLL"
"ALAS1",0.184143319992377,"ALAS1"
"CRYL1",0.567031854356939,"CRYL1"
"TP53I3",0.506071181751246,"TP53I3"
"APP",0.532411866269437,"APP"
"TUBB4A",0.107548697548128,"TUBB4A"
"FGA",0.389285714285714,"FGA"
"FAM184B",-0.196463002825925,"FAM184B"
"AKAP9",0.320593875908036,"AKAP9"
"CKMT2",0.189285714285714,"CKMT2"
"GDI1",0.611422969263466,"GDI1"
"RPUSD2",0.177529772199641,"RPUSD2"
"PON2",0.831302432531708,"PON2"
"TK1",0.337281124988741,"TK1"
"APPL1",0.576909027589676,"APPL1"
"NDUFAF7",0.35717436718431,"NDUFAF7"
"POFUT2",0.621488662991014,"POFUT2"
"SOAT1",0.569827813491323,"SOAT1"
"PPP4R3A",0.462394088652775,"PPP4R3A"
"TADA1",-0.157019367545683,"TADA1"
"CWF19L1",0.435661185752035,"CWF19L1"
"DIAPH2",0.349743994495376,"DIAPH2"
"MRPS16",0.161977312076841,"MRPS16"
"MRPL22",0.127815107315385,"MRPL22"
"CEACAM6",0.589505247376312,"CEACAM6"
"CCDC25",0.230205278592375,"CCDC25"
"EPM2AIP1",0.299858077255337,"EPM2AIP1"
"AUP1",0.403428268033218,"AUP1"
"MND1",-0.0931443695039699,"MND1"
"MSI1",0.672294637389555,"MSI1"
"NDUFS6",0.140085523378904,"NDUFS6"
"MED30",0.260265956202321,"MED30"
"TRAPPC12",-0.113595729143059,"TRAPPC12"
"ADAM9",0.69518515688868,"ADAM9"
"NDUFA6",0.227021286106861,"NDUFA6"
"EEF1A2",0.158441941607104,"EEF1A2"
"ITIH3",0.12231225140449,"ITIH3"
"RNGTT",0.269277254736778,"RNGTT"
"MTCH2",0.450494012334934,"MTCH2"
"DCDC2",0.147741147741148,"DCDC2"
"MFGE8",0.573647932748256,"MFGE8"
"ENGASE",0.327643432906591,"ENGASE"
"NOB1",0.459426237913937,"NOB1"
"DCAF7",0.342477045639665,"DCAF7"
"APLP2",0.526637539031427,"APLP2"
"NDUFS5",0.114472656636097,"NDUFS5"
"NRP1",0.620365413785178,"NRP1"
"ATAD3B",0.244831551738674,"ATAD3B"
"MRPL55",0.0503215291494825,"MRPL55"
"TSPYL5",0.612846469126393,"TSPYL5"
"BRK1",0.13419088117639,"BRK1"
"CNTFR",0.600267379679144,"CNTFR"
"VLDLR",0.473576178513374,"VLDLR"
"NDUFB4",0.0482966383961177,"NDUFB4"
"QKI",0.783067258067235,"QKI"
"OCLN",0.547641639546386,"OCLN"
"TTK",0.431430810568742,"TTK"
"GNAQ",0.510978462531257,"GNAQ"
"COQ5",0.121186226357332,"COQ5"
"TMEM43",0.77061296391452,"TMEM43"
"ERGIC1",0.67080131390029,"ERGIC1"
"UBASH3B",0.559989269339577,"UBASH3B"
"UFM1",0.37507838588035,"UFM1"
"PPP1R3D",0.543148411569464,"PPP1R3D"
"BPHL",0.532174254398704,"BPHL"
"CAV2",0.480474051534691,"CAV2"
"ATG4B",-0.106923076923077,"ATG4B"
"PPP1R12C",0.248688660073239,"PPP1R12C"
"RBM8A",0.419571250299431,"RBM8A"
"CD33",0.331701890989989,"CD33"
"TGFB2",0.443719806763285,"TGFB2"
"SLC25A10",0.457963887904684,"SLC25A10"
"L3HYPDH",0.244533996398868,"L3HYPDH"
"TRPT1",0.287418402933023,"TRPT1"
"ELAVL2",0.700486069529076,"ELAVL2"
"HAAO",0.847826086956522,"HAAO"
"NAA35",0.0447863247863248,"NAA35"
"SNF8",0.0569769414008981,"SNF8"
"TIMM8B",0.358478318377111,"TIMM8B"
"ATP6V1B1",0.505194805194805,"ATP6V1B1"
"XPR1",0.393196314670447,"XPR1"
"IGSF3",0.540203440249083,"IGSF3"
"RNF2",0.544783669961195,"RNF2"
"ZC2HC1A",0.554945054945055,"ZC2HC1A"
"GAN",0.382712765957447,"GAN"
"TMED7",0.638547676434451,"TMED7"
"MSRB2",0.469808856160686,"MSRB2"
"RING1",0.310479973266899,"RING1"
"MON2",0.19279415769568,"MON2"
"GPCPD1",0.609090909090909,"GPCPD1"
"RWDD1",0.22737822881528,"RWDD1"
"HSD17B11",0.412779136294509,"HSD17B11"
"SPAST",0.23864258347017,"SPAST"
"DHX33",0.148553560844785,"DHX33"
"HAX1",0.275412434132128,"HAX1"
"MAN1A1",0.516351968406763,"MAN1A1"
"LGALS4",0.741558741905643,"LGALS4"
"AP3M1",-0.00435467923915576,"AP3M1"
"YBEY",0.14402855489099,"YBEY"
"HLA-E",0.3520557397671,"HLA-E"
"ATG7",0.497993682233416,"ATG7"
"NRP2",0.708161458095996,"NRP2"
"NOP10",-0.0688499446479538,"NOP10"
"FBXO7",0.37364941138526,"FBXO7"
"RPS4Y1",0.0542136854741897,"RPS4Y1"
"YTHDF1",0.259079347718372,"YTHDF1"
"PRUNE1",0.36971833202203,"PRUNE1"
"COA6",0.400358514209339,"COA6"
"BOLA1",0.465881161757261,"BOLA1"
"B3GAT3",0.425986270844294,"B3GAT3"
"VPS26B",0.549783893120121,"VPS26B"
"BCAS3",0.400197628458498,"BCAS3"
"OAS1",0.186866791744841,"OAS1"
"MRPL47",0.166493694647752,"MRPL47"
"SPCS2",0.235871402562497,"SPCS2"
"PURB",0.509878649314315,"PURB"
"PURA",0.465619823386018,"PURA"
"TFPI",0.79785431959345,"TFPI"
"MAGEA1",0.516849816849817,"MAGEA1"
"SAA1",0.347058823529412,"SAA1"
"CMC2",0.515081932992381,"CMC2"
"TOMM20",0.142337096678813,"TOMM20"
"VPS13A",0.0112098427887902,"VPS13A"
"HM13",0.510526390537498,"HM13"
"N6AMT1",0.368487698020463,"N6AMT1"
"ERCC6L",0.166933365177932,"ERCC6L"
"RNF149",0.418661921098214,"RNF149"
"THEM4",0.667977562220287,"THEM4"
"TMX4",0.541770011173787,"TMX4"
"CASP6",0.20652227763649,"CASP6"
"EHD2",0.662304819679923,"EHD2"
"ETF1",0.290243709882405,"ETF1"
"RBM15B",0.33660421209404,"RBM15B"
"NOL8",0.228462638180933,"NOL8"
"TXNIP",0.297202202989772,"TXNIP"
"B4GALT1",0.58805709173715,"B4GALT1"
"SLC25A3",0.232052832135487,"SLC25A3"
"TSEN34",0.301338475481414,"TSEN34"
"RPIA",0.659688015739318,"RPIA"
"TXNL4A",0.0852272727272727,"TXNL4A"
"PIP4K2B",0.465758619584327,"PIP4K2B"
"SPATA20",0.479757085020243,"SPATA20"
"PTGS1",0.705205479452055,"PTGS1"
"LCMT1",0.216209458990208,"LCMT1"
"PPP2R1B",0.235455269064483,"PPP2R1B"
"TXNDC15",0.225841222677056,"TXNDC15"
"DNPH1",0.529112160019754,"DNPH1"
"RPL7L1",0.145291059791106,"RPL7L1"
"PIN4",0.431821815721945,"PIN4"
"PARS2",0.530829353017803,"PARS2"
"GNPNAT1",0.578503650832625,"GNPNAT1"
"RAB21",0.427974482791237,"RAB21"
"FHIT",0.396597865206558,"FHIT"
"ARL6IP1",0.236027550941826,"ARL6IP1"
"OCIAD2",0.725108331231669,"OCIAD2"
"CCP110",0.512881854987118,"CCP110"
"ASF1A",0.532339188153142,"ASF1A"
"MRPL58",0.176162134905379,"MRPL58"
"YTHDC2",0.0457076069771931,"YTHDC2"
"HABP4",0.234732364287683,"HABP4"
"HDAC3",-0.117035546613011,"HDAC3"
"RAB31",0.740830378892024,"RAB31"
"HLA-DPA1",0.344572428373551,"HLA-DPA1"
"MRPL57",-0.0366544338686273,"MRPL57"
"MAN2B2",0.291570660522273,"MAN2B2"
"PCYOX1L",0.37957091014311,"PCYOX1L"
"SETD7",0.449320750677121,"SETD7"
"TIMM8A",0.270292716413132,"TIMM8A"
"TARBP2",0.225601766130181,"TARBP2"
"IFI27",0.387387387387387,"IFI27"
"AP2S1",0.389247048160661,"AP2S1"
"CNOT10",0.098521805294406,"CNOT10"
"PACS1",0.421116747824425,"PACS1"
"NFU1",0.50611396694942,"NFU1"
"MYO19",0.316571301174145,"MYO19"
"SBNO1",0.224783953910168,"SBNO1"
"UBE2G1",0.195360195360195,"UBE2G1"
"MAN2A1",0.390118331035915,"MAN2A1"
"MCRIP1",0.480690196901791,"MCRIP1"
"PRKACA",0.429251726486277,"PRKACA"
"ANAPC16",0.137244197104716,"ANAPC16"
"UBQLN1",0.363079757137395,"UBQLN1"
"UBQLN2",0.429245835642001,"UBQLN2"
"ABHD6",0.78131556213748,"ABHD6"
"EMC4",0.118031417391996,"EMC4"
"TRAPPC6A",0.13428396465751,"TRAPPC6A"
"COA3",0.50909459014057,"COA3"
"SPTB",0.320967741935484,"SPTB"
"USP8",0.309635634626131,"USP8"
"OGDHL",0.175832248856051,"OGDHL"
"ATPAF2",0.205300764242814,"ATPAF2"
"OSBPL3",0.482191582858436,"OSBPL3"
"ZNF292",-0.0938662855171394,"ZNF292"
"WASHC4",0.300985221674877,"WASHC4"
"PLTP",-0.0340557275541796,"PLTP"
"VPS52",0.149196932480828,"VPS52"
"PPP2R5E",0.355773413833215,"PPP2R5E"
"RAB8B",0.682036835728511,"RAB8B"
"EXOC2",0.152917578624706,"EXOC2"
"PADI2",0.414953467585047,"PADI2"
"GULP1",0.410725880425036,"GULP1"
"GLS2",0.132307692307692,"GLS2"
"HPSE",0.590358109771105,"HPSE"
"SLC2A1",0.760351120468897,"SLC2A1"
"CASP8",0.458872209691219,"CASP8"
"RFX5",0.404065174742617,"RFX5"
"ZWILCH",0.151827414184922,"ZWILCH"
"TMUB1",0.351554116579972,"TMUB1"
"PTGIS",0.687691025284802,"PTGIS"
"PPP1CB",0.275316950801555,"PPP1CB"
"IGFBP3",0.63314342686227,"IGFBP3"
"NAAA",0.540087418222119,"NAAA"
"AGA",0.398682949885668,"AGA"
"CCS",0.310754481577555,"CCS"
"ZNF148",0.30532219297751,"ZNF148"
"PRF1",0.884615384615385,"PRF1"
"LTN1",0.171200941111159,"LTN1"
"RFLNB",0.2792484265087,"RFLNB"
"SUSD2",0.535562998254635,"SUSD2"
"PARP14",0.356009224091156,"PARP14"
"RAB4A",0.429161868600417,"RAB4A"
"VRK3",0.48850567478219,"VRK3"
"SIRT6",0.28215736821945,"SIRT6"
"GIT2",0.622996591945471,"GIT2"
"LUM",0.715500039907415,"LUM"
"ASL",0.58324083952785,"ASL"
"HDDC2",0.555843215469466,"HDDC2"
"NHLRC3",0.26509743391858,"NHLRC3"
"RPL22L1",0.662506618882458,"RPL22L1"
"LRRC20",0.434243242967184,"LRRC20"
"BCAR3",0.458016347231745,"BCAR3"
"DSCC1",0.383741844471874,"DSCC1"
"TIFA",0.322510822510822,"TIFA"
"NDUFA12",-0.0393900864079288,"NDUFA12"
"CA9",0.522383720930233,"CA9"
"MVK",0.355104907876344,"MVK"
"DNM3",0.0451801363193768,"DNM3"
"NCR3LG1",0.07997557997558,"NCR3LG1"
"TGFBR2",0.0181818181818182,"TGFBR2"
"MED1",0.116987806322545,"MED1"
"SELENOF",0.185434753933183,"SELENOF"
"NELFCD",0.0753738194108111,"NELFCD"
"CD46",0.242057041525048,"CD46"
"ASCC1",0.148142814281428,"ASCC1"
"PRAM1",-0.0285714285714286,"PRAM1"
"RRAS2",0.748108643481836,"RRAS2"
"ACP5",0.678146017340572,"ACP5"
"STAMBP",0.43254773780246,"STAMBP"
"ITPK1",0.555287968494689,"ITPK1"
"SETD1A",0.187950290918952,"SETD1A"
"CADM4",0.496692359220426,"CADM4"
"PLD4",0.539495798319328,"PLD4"
"RGS14",0.641791928915217,"RGS14"
"TAOK3",0.468924168818997,"TAOK3"
"TANC1",0.148800566522085,"TANC1"
"PDGFRA",0.677018633540373,"PDGFRA"
"HSBP1",0.176663651159167,"HSBP1"
"TMEM209",-0.0966446264319906,"TMEM209"
"PRKAB1",0.213952263952264,"PRKAB1"
"SPOCK2",0.282142857142857,"SPOCK2"
"KNSTRN",0.148661427219495,"KNSTRN"
"ISOC2",0.40145735095553,"ISOC2"
"PLXND1",0.509059283214821,"PLXND1"
"NIP7",0.236923647595418,"NIP7"
"RAB18",0.703917641949032,"RAB18"
"PIK3R1",0.462629239628715,"PIK3R1"
"ZBTB8OS",0.535195747990666,"ZBTB8OS"
"ENG",0.55286539861018,"ENG"
"RMND5A",0.0668427756026228,"RMND5A"
"PLSCR3",0.239981892615336,"PLSCR3"
"LAT2",0.78240780435756,"LAT2"
"ISCA2",0.367389666362396,"ISCA2"
"PRPS2",0.291008070656312,"PRPS2"
"ALG2",0.489367427192523,"ALG2"
"RBM45",0.108565455587909,"RBM45"
"RPS6KB1",0.328722017254293,"RPS6KB1"
"ANKRD22",0.543498674437901,"ANKRD22"
"SNUPN",0.280193620633602,"SNUPN"
"LOXL4",0.511363636363636,"LOXL4"
"NOS1",0.245098039215686,"NOS1"
"UBE2G2",0.0631823211420292,"UBE2G2"
"CAMK2D",0.644372956591546,"CAMK2D"
"MAP2K4",0.304625346132024,"MAP2K4"
"RILPL2",0.389010989010989,"RILPL2"
"VPS16",0.2268607947057,"VPS16"
"KYNU",0.640125845059431,"KYNU"
"MRPS7",0.256365550107952,"MRPS7"
"WTAP",0.290532454329308,"WTAP"
"WASHC5",0.28807070970338,"WASHC5"
"ST14",0.595774371514974,"ST14"
"ITCH",0.393816235907647,"ITCH"
"FABP6",0.576442307692308,"FABP6"
"LGALS2",0.426573426573427,"LGALS2"
"MGAT2",0.385942460795669,"MGAT2"
"PIEZO1",0.295265639124894,"PIEZO1"
"GTPBP10",0.145044510786498,"GTPBP10"
"STX1A",0.606136820925553,"STX1A"
"TXN2",0.0381558982337495,"TXN2"
"ERCC1",0.278388278388278,"ERCC1"
"CWC15",0.183154298047591,"CWC15"
"TRIP4",0.263846496040082,"TRIP4"
"TAPBP",0.634027046149647,"TAPBP"
"RANBP6",-0.0275803310613437,"RANBP6"
"ZNF609",0.274644964180362,"ZNF609"
"TIMP1",0.348459383753501,"TIMP1"
"TUBB3",0.733633305033883,"TUBB3"
"GPC4",0.608403500350545,"GPC4"
"SNRPC",0.0731803715477099,"SNRPC"
"CAMK2G",0.545571282444194,"CAMK2G"
"UBE2H",0.400436608572097,"UBE2H"
"C9orf78",0.402299132833803,"C9orf78"
"UPK2",0.576923076923077,"UPK2"
"GLT8D1",0.273954288854215,"GLT8D1"
"AAGAB",0.350303289479021,"AAGAB"
"GMDS",0.601036128669877,"GMDS"
"SERPINB4",0.809090909090909,"SERPINB4"
"NDUFA4",0.138560022956975,"NDUFA4"
"ACSS2",0.423577300662463,"ACSS2"
"SEC61B",0.18771803310129,"SEC61B"
"PIP",0.591208791208791,"PIP"
"IRF5",0.705400696864112,"IRF5"
"TMEM115",0.250629894450119,"TMEM115"
"PAX5",0.243502765890826,"PAX5"
"STXBP5",0.525706186088893,"STXBP5"
"UCK2",0.444270514268825,"UCK2"
"TOMM7",-0.10118006993007,"TOMM7"
"YBX2",0.360091480846198,"YBX2"
"NBR1",0.0210526315789474,"NBR1"
"PRKCA",0.64519385902378,"PRKCA"
"CLN5",0.436703367300214,"CLN5"
"ERCC6",0.428539197617908,"ERCC6"
"OBSL1",0.113967950251136,"OBSL1"
"GNL2",0.215909499722524,"GNL2"
"CDC42BPB",0.398554070115812,"CDC42BPB"
"RAB1A",0.699206417498185,"RAB1A"
"RAB1B",0.6020787780723,"RAB1B"
"HSD17B12",0.535800620095211,"HSD17B12"
"CGNL1",0.187684571793439,"CGNL1"
"SPG7",0.123412583555589,"SPG7"
"PXK",0.279990516832622,"PXK"
"ABCC3",0.445338023094632,"ABCC3"
"GYG1",0.594260986890704,"GYG1"
"PTPN18",0.075098814229249,"PTPN18"
"CSNK1E",0.486008166623545,"CSNK1E"
"MST1R",0.432715441585684,"MST1R"
"ACOT13",0.621641945182484,"ACOT13"
"STX8",0.402124762550304,"STX8"
"FKBP2",0.631184476825129,"FKBP2"
"RAB5A",0.645982846175794,"RAB5A"
"RAB5B",0.604152221621103,"RAB5B"
"PBX1",0.313186813186813,"PBX1"
"SRXN1",0.54393944515249,"SRXN1"
"NUBP1",0.384362687099977,"NUBP1"
"MRPL52",0.0558419415373114,"MRPL52"
"ADRM1",0.121669950189809,"ADRM1"
"ZNF316",0.39413700821311,"ZNF316"
"GLYCTK",0.0696053804391865,"GLYCTK"
"ATP6V1H",0.2385867557855,"ATP6V1H"
"POP7",0.171012650859253,"POP7"
"C17orf75",0.139770581127528,"C17orf75"
"PTPRS",0.432118364456114,"PTPRS"
"ICAM5",0.28374549819928,"ICAM5"
"ANKRD28",0.33379164463247,"ANKRD28"
"MGLL",0.584268384341437,"MGLL"
"FERMT1",0.476609486769914,"FERMT1"
"CLP1",0.204105621090634,"CLP1"
"ZNRF2",0.40934055220371,"ZNRF2"
"PTGS2",0.307866151490851,"PTGS2"
"TOMM22",0.120143533825954,"TOMM22"
"CTHRC1",0.63312024663216,"CTHRC1"
"PRCC",0.449647205240309,"PRCC"
"NDUFB5",0.178740905543796,"NDUFB5"
"LSM3",0.127526631936914,"LSM3"
"TRPM4",0.563600165813895,"TRPM4"
"OARD1",0.32488405426727,"OARD1"
"AK5",0.399366515837104,"AK5"
"SNRPE",0.21833104033588,"SNRPE"
"HACD3",0.572079177280037,"HACD3"
"COL5A2",0.388301489222358,"COL5A2"
"CDKN2C",0.551587737046055,"CDKN2C"
"TRIM26",0.287276372163038,"TRIM26"
"PLGRKT",0.601650657603074,"PLGRKT"
"CGREF1",0.438164815897136,"CGREF1"
"ZC3HAV1L",0.518861772220503,"ZC3HAV1L"
"NUSAP1",0.504827006829448,"NUSAP1"
"PDE3A",0.589493433395873,"PDE3A"
"NDUFS2",0.161684359963054,"NDUFS2"
"FCER2",0.188029361942405,"FCER2"
"TPST1",0.472664835164835,"TPST1"
"HMGA2",0.703019872367734,"HMGA2"
"UBE2J1",0.56714940630428,"UBE2J1"
"FOXP4",0.636363636363636,"FOXP4"
"SS18",0.147097727970354,"SS18"
"VAMP8",0.678660155330862,"VAMP8"
"LSM1",0.412733942657678,"LSM1"
"TRIM22",0.500511847250978,"TRIM22"
"CARMIL2",0.200790601448205,"CARMIL2"
"IVL",0.50402889691581,"IVL"
"POLR2G",0.0841605821998063,"POLR2G"
"SLC12A7",0.526133168328464,"SLC12A7"
"COBLL1",0.448820275086921,"COBLL1"
"TNFRSF21",0.231962481962482,"TNFRSF21"
"MYO1F",0.710222016651249,"MYO1F"
"MSI2",0.724499780692005,"MSI2"
"PDRG1",0.199625348724918,"PDRG1"
"MPHOSPH6",0.0813494528940168,"MPHOSPH6"
"KIFC3",0.391630615299448,"KIFC3"
"TRMT112",0.0498460249417402,"TRMT112"
"SERPINB8",0.553229291716687,"SERPINB8"
"MAGT1",0.348439308053025,"MAGT1"
"MVB12A",0.079913908765653,"MVB12A"
"GPC6",0.481285832330395,"GPC6"
"DSN1",0.0668312572475966,"DSN1"
"MMAB",0.492591675236757,"MMAB"
"PEX16",0.252922361607572,"PEX16"
"MICAL2",0.545614595922186,"MICAL2"
"IQSEC1",0.333446357289275,"IQSEC1"
"SPRY4",0.709387783281841,"SPRY4"
"SLC25A46",0.272090567857413,"SLC25A46"
"CUTC",0.513424854133386,"CUTC"
"FKBP14",0.443500643500644,"FKBP14"
"CEMIP",0.666135946111451,"CEMIP"
"AGTRAP",0.486177830598106,"AGTRAP"
"ACBD5",0.591162321618222,"ACBD5"
"PRR12",0.0602050580997949,"PRR12"
"SNRNP27",0.234425005912563,"SNRNP27"
"NUBP2",0.399463270148795,"NUBP2"
"ZNF703",0.481538461538462,"ZNF703"
"NECAP1",0.452856587640886,"NECAP1"
"BAX",0.498138369918465,"BAX"
"PYGO2",0.134439973172368,"PYGO2"
"CXCR4",0.173348390739695,"CXCR4"
"GOLPH3L",0.397757592069648,"GOLPH3L"
"AP1G2",0.296869770036571,"AP1G2"
"CNOT8",0.0824175824175824,"CNOT8"
"CNOT7",0.257254169185581,"CNOT7"
"SV2A",0.495248640794901,"SV2A"
"ACAD10",0.284678249417085,"ACAD10"
"GGPS1",0.528839778322925,"GGPS1"
"SNRPA1",0.3399359669488,"SNRPA1"
"SUCLG1",0.289089599346322,"SUCLG1"
"SEC24D",0.621098448104252,"SEC24D"
"TINAGL1",0.165862665513341,"TINAGL1"
"MFF",0.392260697348877,"MFF"
"UBAP1",0.445493066255778,"UBAP1"
"GDE1",0.399405492960254,"GDE1"
"COX7A2",0.0231331606064237,"COX7A2"
"PPM1H",0.450738634194755,"PPM1H"
"MB",0.539474917955931,"MB"
"GMPR2",0.43689530631576,"GMPR2"
"GMPR",0.756943919820705,"GMPR"
"RPLP0",0.255508458345072,"RPLP0"
"ZNF48",0.325800286669852,"ZNF48"
"GOLGA1",0.400337077069214,"GOLGA1"
"CRIPT",0.369229925392048,"CRIPT"
"CDCA7",0.118453642087673,"CDCA7"
"CCT6B",0.106538382654108,"CCT6B"
"ME3",0.423018121581524,"ME3"
"DDB2",0.273187276679419,"DDB2"
"BORCS8-MEF2B",-0.226539589442815,"BORCS8-MEF2B"
"ZHX2",0.683501850681593,"ZHX2"
"NMNAT1",0.299537287672881,"NMNAT1"
"SVIP",0.475146637887157,"SVIP"
"IRF9",0.376916067631872,"IRF9"
"CD19",0.385896697388633,"CD19"
"CTSH",0.602653867871259,"CTSH"
"COX5A",0.136752961820305,"COX5A"
"AKAP17A",0.334352144992674,"AKAP17A"
"RALGAPB",0.163960396039604,"RALGAPB"
"IGF2",0.0942970073404856,"IGF2"
"PREPL",0.200829893176404,"PREPL"
"MGAT1",0.481646293120439,"MGAT1"
"CKMT1B",0.821590395502049,"CKMT1B"
"WASHC2A",0.0498912089170516,"WASHC2A"
"NT5C2",0.416619430011022,"NT5C2"
"CUTA",0.539006306855942,"CUTA"
"NTPCR",0.65331023295958,"NTPCR"
"MALT1",0.442909314573482,"MALT1"
"GGT1",0.292063492063492,"GGT1"
"DMAC2",0.0345624020656812,"DMAC2"
"RPP30",-0.00802531716786198,"RPP30"
"FAM107B",0.73584571505464,"FAM107B"
"WDR74",0.192890917110656,"WDR74"
"CRB2",0.575091575091575,"CRB2"
"NDE1",0.344339529649006,"NDE1"
"DDX3Y",0.486559872164961,"DDX3Y"
"DDX59",0.425468052274372,"DDX59"
"ARL2BP",0.223858883433352,"ARL2BP"
"DIP2B",0.318093345768622,"DIP2B"
"GINS3",0.369770499431516,"GINS3"
"TMEM205",0.542754935048996,"TMEM205"
"BAD",0.475093612476356,"BAD"
"RUFY3",0.498296725278906,"RUFY3"
"CXorf38",0.41806342674399,"CXorf38"
"BCKDHB",0.44527008383133,"BCKDHB"
"BORCS5",0.268796016873938,"BORCS5"
"GTF3C3",0.182118968018859,"GTF3C3"
"POLR1D",0.203270009964165,"POLR1D"
"PTPRK",0.473169401385421,"PTPRK"
"EPHA4",0.300878815911193,"EPHA4"
"SLIT1",0.195604395604396,"SLIT1"
"DECR2",0.459044073648325,"DECR2"
"RBBP5",0.027786180677926,"RBBP5"
"MRTFB",0.375005639521769,"MRTFB"
"FAHD1",0.714552311495042,"FAHD1"
"TSTD1",0.563253619922134,"TSTD1"
"BGN",0.356614246068455,"BGN"
"RBMS2",0.541175764434405,"RBMS2"
"BSDC1",0.310503335168063,"BSDC1"
"ARFGEF3",0.471734000211335,"ARFGEF3"
"ADD3",0.337558151096393,"ADD3"
"USP16",0.311192746849807,"USP16"
"NEUROD1",0.0821428571428571,"NEUROD1"
"CRELD1",0.451893189318932,"CRELD1"
"MMGT1",0.280220539650201,"MMGT1"
"JCAD",0.607593386405389,"JCAD"
"SENP3",0.223297613014623,"SENP3"
"SERPINB3",0.453416149068323,"SERPINB3"
"DDX28",0.130547374973106,"DDX28"
"NCF2",0.744318181818182,"NCF2"
"ZCCHC9",0.323734923292445,"ZCCHC9"
"DHX34",-0.0315331010452962,"DHX34"
"IL18",0.501733734308685,"IL18"
"FAM114A1",0.561139039134585,"FAM114A1"
"KRT6A",0.696508213958951,"KRT6A"
"LGALS3",0.779073064015364,"LGALS3"
"ARPIN",0.414008114359036,"ARPIN"
"MRPL34",-0.0843790785107975,"MRPL34"
"IGF1R",0.571271652027448,"IGF1R"
"LSM6",0.547336733291646,"LSM6"
"THBS2",0.473874962247055,"THBS2"
"CHI3L1",0.564088085827216,"CHI3L1"
"PPP1R2",0.5455847884683,"PPP1R2"
"VPS11",0.306253349171786,"VPS11"
"CLPTM1",0.519445755915793,"CLPTM1"
"PPP1R14A",0.713319238900634,"PPP1R14A"
"NRGN",0.64158037659276,"NRGN"
"MAFG",0.440068373882818,"MAFG"
"RMI2",0.293775510204082,"RMI2"
"EBI3",0.0441176470588235,"EBI3"
"PODXL2",0.584328402947798,"PODXL2"
"COX16",0.232467532467532,"COX16"
"CLDN6",0.0839160839160839,"CLDN6"
"SYNJ2BP",0.653971058078085,"SYNJ2BP"
"CHD5",-0.117647058823529,"CHD5"
"PRRC1",0.487914244049029,"PRRC1"
"TMED2",0.355020094773538,"TMED2"
"CA12",0.487060478199719,"CA12"
"GID8",0.0825446626235036,"GID8"
"RAB3B",0.65731165201107,"RAB3B"
"FAM234B",0.318815331010453,"FAM234B"
"AMACR",0.623761477685245,"AMACR"
"TGM1",0.269458128078818,"TGM1"
"FKBP1A",0.479502793318322,"FKBP1A"
"EPB41L5",0.438877929456325,"EPB41L5"
"KHDC4",0.100167213325616,"KHDC4"
"TTC9",0.467707967707968,"TTC9"
"SLC35F6",0.465439178587043,"SLC35F6"
"TOR1B",0.572260087766993,"TOR1B"
"SSBP3",0.471838687628161,"SSBP3"
"H6PD",0.351602159783847,"H6PD"
"PHF2",0.377702773112922,"PHF2"
"GNB1L",0.490318359062016,"GNB1L"
"MAGI1",0.162162162162162,"MAGI1"
"ARHGEF16",0.524126735333632,"ARHGEF16"
"COPS5",0.112629805410659,"COPS5"
"NAT14",0.424457519229289,"NAT14"
